PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Pont, Ana Carolina; Marchini, Silvio; Engel, Monica Tais; Machado, Rodrigo; Ott, Paulo Henrique; Crespo, Enrique A.; Coscarella, Mariano; Dalzochio, Marina Schmidt; de Oliveira, Larissa Rosa								The human dimension of the conflict between fishermen and South American sea lions in southern Brazil								HYDROBIOLOGIA				770	1			89	104					MAY 2016	2016																			
J	Stankovic, David; Stephens, Molly R.; Snoj, Ales								Origin and introduction history of self-sustaining rainbow trout populations in Europe as inferred from mitochondrial DNA and a Y-linked marker								HYDROBIOLOGIA				770	1			129	144					MAY 2016	2016																			
J	Sozio, Giulia; Mortelliti, Alessio								Empirical evaluation of the strength of interspecific competition in shaping small mammal communities in fragmented landscapes								LANDSCAPE ECOLOGY				31	4			775	789					MAY 2016	2016																			
J	Vanderhoof, Melanie K.; Alexander, Laurie C.; Todd, M. Jason								Temporal and spatial patterns of wetland extent influence variability of surface water connectivity in the Prairie Pothole Region, United States								LANDSCAPE ECOLOGY				31	4			805	824					MAY 2016	2016																			
J	Sanchez-de-Jesus, Hilda A.; Arroyo-Rodriguez, Victor; Andresen, Ellen; Escobar, Federico								Forest loss and matrix composition are the major drivers shaping dung beetle assemblages in a fragmented rainforest								LANDSCAPE ECOLOGY				31	4			843	854					MAY 2016	2016																			
J	van Geest, Geert; Choi, Young Hae; Arens, Paul; Post, Aike; Liu, Ying; van Meeteren, Uulke								Genotypic differences in metabolomic changes during storage induced-degreening of chrysanthemum disk florets								POSTHARVEST BIOLOGY AND TECHNOLOGY				115				48	59					MAY 2016	2016																			
J	Price, David J.; Bean, Nigel G.; Ross, Joshua V.; Tuke, Jonathan								On the efficient determination of optimal Bayesian experimental designs using ABC: A case study in optimal observation of epidemics								JOURNAL OF STATISTICAL PLANNING AND INFERENCE				172				1	15					MAY 2016	2016																			
J	Wehrens, Ron; Hageman, Jos. A.; van Eeuwijk, Fred; Kooke, Rik; Flood, Padraic J.; Wijnker, Erik; Keurentjes, Joost J. B.; Lommen, Arjen; van Eekelen, Henriette D. L. M.; Hall, Robert D.; Mumm, Roland; de Vos, Ric C. H.								Improved batch correction in untargeted MS-based metabolomics								METABOLOMICS				12	5					UNSP 88				MAY 2016	2016																			
J	Koppensteiner, Markus; Stephan, Pia; Jaeschke, Johannes Paul Michael								Moving speeches: Dominance, trustworthiness and competence in body motion								PERSONALITY AND INDIVIDUAL DIFFERENCES				94				101	106					MAY 2016	2016																			
J	Gibson, Helen; Vickers, Paul								Using adjacency matrices to lay out larger small-world networks								APPLIED SOFT COMPUTING				42				80	92					MAY 2016	2016																			
